timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076147391,61,2. POST Login,200,OK,Thread Group 1-101,text,true,,4534,534,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076147391,28,2. POST Login-0,302,Found,Thread Group 1-101,text,true,,698,347,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768076147420,32,2. POST Login-1,200,OK,Thread Group 1-101,text,true,,3836,187,1,1,http://localhost:8080/web/index.php/auth/login,31,0,0
1768076147454,52,1. GET Login Page,200,OK,Thread Group 1-102,text,true,,3779,140,2,2,http://localhost:8080/web/index.php/auth/login,52,0,1
1768076147452,80,3. View My Leave,200,OK,Thread Group 1-101,text,true,,4401,385,2,2,http://localhost:8080/web/index.php/auth/login,46,0,1
1768076147452,46,3. View My Leave-0,302,Found,Thread Group 1-101,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,46,0,1
1768076147498,34,3. View My Leave-1,200,OK,Thread Group 1-101,text,true,,3703,187,2,2,http://localhost:8080/web/index.php/auth/login,34,0,1
1768076147507,64,2. POST Login,200,OK,Thread Group 1-102,text,true,,4513,534,2,2,http://localhost:8080/web/index.php/auth/login,29,0,0
1768076147507,29,2. POST Login-0,302,Found,Thread Group 1-102,text,true,,698,347,2,2,http://localhost:8080/web/index.php/auth/validate,29,0,0
1768076147536,35,2. POST Login-1,200,OK,Thread Group 1-102,text,true,,3815,187,2,2,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076147555,34,1. GET Login Page,200,OK,Thread Group 1-103,text,true,,3776,140,2,2,http://localhost:8080/web/index.php/auth/login,33,0,0
1768076147571,61,3. View My Leave,200,OK,Thread Group 1-102,text,true,,4397,385,2,2,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076147571,28,3. View My Leave-0,302,Found,Thread Group 1-102,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768076147599,33,3. View My Leave-1,200,OK,Thread Group 1-102,text,true,,3699,187,2,2,http://localhost:8080/web/index.php/auth/login,33,0,1
1768076147589,64,2. POST Login,200,OK,Thread Group 1-103,text,true,,4504,535,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076147589,28,2. POST Login-0,302,Found,Thread Group 1-103,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768076147617,36,2. POST Login-1,200,OK,Thread Group 1-103,text,true,,3806,187,1,1,http://localhost:8080/web/index.php/auth/login,36,0,1
1768076147655,34,1. GET Login Page,200,OK,Thread Group 1-104,text,true,,3767,140,2,2,http://localhost:8080/web/index.php/auth/login,33,0,0
1768076147654,62,3. View My Leave,200,OK,Thread Group 1-103,text,true,,4400,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,0
1768076147654,28,3. View My Leave-0,302,Found,Thread Group 1-103,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768076147682,34,3. View My Leave-1,200,OK,Thread Group 1-103,text,true,,3702,187,2,2,http://localhost:8080/web/index.php/auth/login,34,0,0
1768076147690,60,2. POST Login,200,OK,Thread Group 1-104,text,true,,4515,531,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768076147690,27,2. POST Login-0,302,Found,Thread Group 1-104,text,true,,698,344,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,0
